Infotrol,
16:22:10,viernes, 22 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
22/01 14:51:02,-32,0,0,                    ,661,-38.72
22/01 14:51:03,-32,0,0,                    ,661,-38.72
22/01 14:51:04,-32,0,0,                    ,661,-38.72
22/01 14:51:05,-32,0,0,                    ,661,-38.72
22/01 14:51:06,-32,0,0,                    ,661,-38.72
22/01 14:51:07,-32,0,0,                    ,661,-38.72
22/01 14:51:08,-32,0,0,                    ,661,-38.72
22/01 14:51:09,-32,0,0,                    ,661,-38.72
22/01 14:51:10,-32,0,0,                    ,661,-38.72
22/01 14:51:11,-32,0,0,                    ,661,-38.72
22/01 14:51:13,-32,0,0,                    ,661,-38.72
22/01 14:51:14,-32,0,0,                    ,661,-38.72
22/01 14:51:15,-32,0,0,                    ,661,-38.72
22/01 14:51:16,-32,0,0,                    ,661,-38.72
22/01 14:51:17,-32,0,0,                    ,661,-38.72
22/01 14:51:18,-32,0,0,                    ,661,-38.72
22/01 14:51:19,-32,0,0,                    ,661,-38.72
22/01 14:51:20,-32,0,0,                    ,661,-38.72
22/01 14:51:21,-32,0,0,                    ,661,-38.72
22/01 14:51:22,-32,0,0,                    ,661,-38.72
22/01 14:51:23,-32,0,0,                    ,661,-38.72
22/01 14:51:24,-32,0,0,                    ,661,-38.72
22/01 14:51:25,-32,0,0,                    ,661,-38.72
22/01 14:51:26,-32,0,0,                    ,661,-38.72
22/01 14:51:27,-32,0,0,                    ,661,-38.72
22/01 14:51:28,-32,0,0,                    ,661,-38.72
22/01 14:51:29,-32,0,0,                    ,661,-38.72
22/01 14:51:30,-32,0,0,                    ,661,-38.72
22/01 14:51:31,-32,0,0,                    ,661,-38.72
22/01 14:51:32,-32,0,0,                    ,661,-38.72
22/01 14:51:33,-32,0,0,                    ,661,-38.72
22/01 14:51:34,-32,0,0,                    ,661,-38.72
22/01 14:51:35,-32,0,0,                    ,661,-38.72
22/01 14:51:36,-32,0,0,                    ,661,-38.72
22/01 14:51:37,-32,0,0,                    ,661,-38.72
22/01 14:51:38,-32,0,0,                    ,661,-38.72
22/01 14:51:39,-32,0,0,                    ,661,-38.72
22/01 14:51:40,-32,0,0,                    ,661,-38.72
22/01 14:51:41,-32,0,0,                    ,661,-38.72
22/01 14:51:42,-32,0,0,                    ,661,-38.72
22/01 14:51:43,-32,0,0,                    ,661,-38.72
22/01 14:51:44,-32,0,0,                    ,661,-38.72
22/01 14:51:45,-32,0,0,                    ,661,-38.72
22/01 14:51:46,-32,0,0,                    ,661,-38.72
22/01 14:51:47,-32,0,0,                    ,661,-38.72
22/01 14:51:48,-32,0,0,                    ,661,-38.72
22/01 14:51:49,-32,0,0,                    ,661,-38.72
22/01 14:51:50,-32,0,0,                    ,661,-38.72
22/01 14:51:51,-32,0,0,                    ,661,-38.72
22/01 14:51:52,-32,0,0,                    ,661,-38.72
22/01 14:51:53,-32,0,0,                    ,661,-38.72
22/01 14:51:54,-32,0,0,                    ,661,-38.72
22/01 14:51:55,-32,0,0,                    ,661,-38.72
22/01 14:51:56,-32,0,0,                    ,661,-38.72
22/01 14:51:57,-32,0,0,                    ,661,-38.72
22/01 14:51:58,-32,0,0,                    ,661,-38.72
22/01 14:51:59,-32,0,0,                    ,661,-38.72
22/01 14:52:00,-32,0,0,                    ,661,-38.72
22/01 14:52:01,-32,0,0,                    ,661,-38.72
22/01 14:52:02,-32,0,0,                    ,661,-38.72
22/01 14:52:03,-32,0,0,                    ,661,-38.72
22/01 14:52:04,-32,0,0,                    ,661,-38.72
22/01 14:52:05,-32,0,0,                    ,661,-38.72
22/01 14:52:07,-32,0,0,                    ,661,-38.72
22/01 14:52:08,-32,0,0,                    ,661,-38.72
22/01 14:52:09,-32,0,0,                    ,661,-38.72
22/01 14:52:10,-32,0,0,                    ,661,-38.72
22/01 14:52:11,-32,0,0,                    ,661,-38.72
22/01 14:52:12,-32,0,0,                    ,661,-38.72
22/01 14:52:13,-32,0,0,                    ,661,-38.72
22/01 14:52:14,-32,0,0,                    ,661,-38.72
22/01 14:52:15,-32,0,0,                    ,661,-38.72
22/01 14:52:16,-32,0,0,                    ,661,-38.72
22/01 14:52:17,-32,0,0,                    ,661,-38.72
22/01 14:52:18,-32,0,0,                    ,661,-38.72
22/01 14:52:19,-32,0,0,                    ,661,-38.72
22/01 14:52:20,-32,0,0,                    ,661,-38.72
22/01 14:52:21,-32,0,0,                    ,661,-38.72
22/01 14:52:22,-32,0,0,                    ,661,-38.72
22/01 14:52:23,-32,0,0,                    ,661,-38.72
22/01 14:52:24,-32,0,0,                    ,661,-38.72
22/01 14:52:25,-32,0,0,                    ,661,-38.72
22/01 14:52:26,-32,0,0,                    ,661,-38.72
22/01 14:52:27,-32,0,0,                    ,661,-38.72
22/01 14:52:28,-32,0,0,                    ,661,-38.72
22/01 14:52:29,-32,0,0,                    ,661,-38.72
22/01 14:52:30,-32,0,0,                    ,661,-38.72
22/01 14:52:31,-32,0,0,                    ,661,-38.72
22/01 14:52:32,-32,0,0,                    ,661,-38.72
22/01 14:52:33,-32,0,0,                    ,661,-38.72
22/01 14:52:34,-32,0,0,                    ,661,-38.72
22/01 14:52:35,-32,0,0,                    ,661,-38.72
22/01 14:52:36,-32,0,0,                    ,661,-38.72
22/01 14:52:37,-32,0,0,                    ,661,-38.72
22/01 14:52:38,-32,0,0,                    ,661,-38.72
22/01 14:52:39,-32,0,0,                    ,661,-38.72
22/01 14:52:40,-32,0,0,                    ,661,-38.72
22/01 14:52:41,-32,0,0,                    ,661,-38.72
22/01 14:52:42,-32,0,0,                    ,661,-38.72
22/01 14:52:43,-32,0,0,                    ,661,-38.72
22/01 14:52:44,-32,0,0,                    ,661,-38.72
22/01 14:52:45,-32,0,0,                    ,661,-38.72
22/01 14:52:46,-32,0,0,                    ,661,-38.72
22/01 14:52:47,-32,0,0,                    ,661,-38.72
22/01 14:52:48,-32,0,0,                    ,661,-38.72
22/01 14:52:49,-32,0,0,                    ,661,-38.72
22/01 14:52:50,-32,0,0,                    ,661,-38.72
22/01 14:52:51,-32,0,0,                    ,661,-38.72
22/01 14:52:52,-32,0,0,                    ,661,-38.72
22/01 14:52:53,-32,0,0,                    ,661,-38.72
22/01 14:52:54,-32,0,0,                    ,661,-38.72
22/01 14:52:55,-32,0,0,                    ,661,-38.72
22/01 14:52:56,-32,0,0,                    ,661,-38.72
22/01 14:52:57,-32,0,0,                    ,661,-38.72
22/01 14:52:58,-32,0,0,                    ,661,-38.72
22/01 14:52:59,-32,0,0,                    ,661,-38.72
22/01 14:53:00,-32,0,0,                    ,661,-38.72
22/01 14:53:01,-32,0,0,                    ,661,-38.72
22/01 14:53:02,-32,0,0,                    ,661,-38.72
22/01 14:53:03,-32,0,0,                    ,661,-38.72
22/01 14:53:04,-32,0,0,                    ,661,-38.72
22/01 14:53:05,-32,0,0,                    ,661,-38.72
22/01 14:53:06,-32,0,0,                    ,661,-38.72
22/01 14:53:07,-32,0,0,                    ,661,-38.72
22/01 14:53:08,-32,0,0,                    ,661,-38.72
22/01 14:53:09,-32,0,0,                    ,661,-38.72
22/01 14:53:10,-32,0,0,                    ,661,-38.72
22/01 14:53:11,-32,0,0,                    ,661,-38.72
22/01 14:53:12,-32,0,0,                    ,661,-38.72
22/01 14:53:13,-32,0,0,                    ,661,-38.72
22/01 14:53:14,-32,0,0,                    ,661,-38.72
22/01 14:53:16,-32,0,0,                    ,661,-38.72
22/01 14:53:17,-32,0,0,                    ,661,-38.72
22/01 14:53:18,-32,0,0,                    ,661,-38.72
22/01 14:53:19,-32,0,0,                    ,661,-38.72
22/01 14:53:20,-32,0,0,                    ,661,-38.72
22/01 14:53:21,-32,0,0,                    ,661,-38.72
22/01 14:53:22,-32,0,0,                    ,661,-38.72
22/01 14:53:23,-32,0,0,                    ,661,-38.72
22/01 14:53:24,-32,0,0,                    ,661,-38.72
22/01 14:53:25,-32,0,0,                    ,661,-38.72
22/01 14:53:26,-32,0,0,                    ,661,-38.72
22/01 14:53:27,-32,0,0,                    ,661,-38.72
22/01 14:53:28,-32,0,0,                    ,661,-38.72
22/01 14:53:29,-32,0,0,                    ,661,-38.72
22/01 14:53:30,-32,0,0,                    ,661,-38.72
22/01 14:53:31,-32,0,0,                    ,661,-38.72
22/01 14:53:32,-32,0,0,                    ,661,-38.72
22/01 14:53:33,-32,0,0,                    ,661,-38.72
22/01 14:53:34,-32,0,0,                    ,661,-38.72
22/01 14:53:35,-32,0,0,                    ,661,-38.72
22/01 14:53:36,-32,0,0,                    ,661,-38.72
22/01 14:53:37,-32,0,0,                    ,661,-38.72
22/01 14:53:38,-32,0,0,                    ,661,-38.72
22/01 14:53:39,-32,0,0,                    ,661,-38.72
22/01 14:53:40,-32,0,0,                    ,661,-38.72
22/01 14:53:41,-32,0,0,                    ,661,-38.72
22/01 14:53:42,-32,0,0,                    ,661,-38.72
22/01 14:53:43,-32,0,0,                    ,661,-38.72
22/01 14:53:44,-32,0,0,                    ,661,-38.72
22/01 14:53:45,-32,0,0,                    ,661,-38.72
22/01 14:53:46,-32,0,0,                    ,661,-38.72
22/01 14:53:47,-32,0,0,                    ,661,-38.72
22/01 14:53:48,-32,0,0,                    ,661,-38.72
22/01 14:53:49,-32,0,0,                    ,661,-38.72
22/01 14:53:50,-32,0,0,                    ,661,-38.72
22/01 14:53:51,-32,0,0,                    ,661,-38.72
22/01 14:53:52,-32,0,0,                    ,661,-38.72
22/01 14:53:53,-32,0,0,                    ,661,-38.72
22/01 14:53:54,-32,0,0,                    ,661,-38.72
22/01 14:53:55,-32,0,0,                    ,661,-38.72
22/01 14:53:56,-32,0,0,                    ,661,-38.72
22/01 14:53:57,-32,0,0,                    ,661,-38.72
22/01 14:53:58,-32,0,0,                    ,661,-38.72
22/01 14:53:59,-32,0,0,                    ,661,-38.72
22/01 14:54:00,-32,0,0,                    ,661,-38.72
22/01 14:54:01,-32,0,0,                    ,661,-38.72
22/01 14:54:02,-32,0,0,                    ,661,-38.72
22/01 14:54:03,-32,0,0,                    ,661,-38.72
22/01 14:54:04,-32,0,0,                    ,661,-38.72
22/01 14:54:05,-32,0,0,                    ,661,-38.72
22/01 14:54:06,-32,0,0,                    ,661,-38.72
22/01 14:54:07,-32,0,0,                    ,661,-38.72
22/01 14:54:08,-32,0,0,                    ,661,-38.72
22/01 14:54:09,-32,0,0,                    ,661,-38.72
22/01 14:54:10,-32,0,0,                    ,661,-38.72
22/01 14:54:11,-32,0,0,                    ,661,-38.72
22/01 14:54:12,-32,0,0,                    ,661,-38.72
22/01 14:54:13,-32,0,0,                    ,661,-38.72
22/01 14:54:14,-32,0,0,                    ,661,-38.72
22/01 14:54:15,-32,0,0,                    ,661,-38.72
22/01 14:54:16,-32,0,0,                    ,661,-38.72
22/01 14:54:17,-32,0,0,                    ,661,-38.72
22/01 14:54:18,-32,0,0,                    ,661,-38.72
22/01 14:54:19,-32,0,0,                    ,661,-38.72
22/01 14:54:20,-32,0,0,                    ,661,-38.72
22/01 14:54:21,-32,0,0,                    ,661,-38.72
22/01 14:54:22,-32,0,0,                    ,661,-38.72
22/01 14:54:23,-32,0,0,                    ,661,-38.72
22/01 14:54:24,-32,0,0,                    ,661,-38.72
22/01 14:54:25,-32,0,0,                    ,661,-38.72
22/01 14:54:26,-32,0,0,                    ,661,-38.72
22/01 14:54:28,-32,0,0,                    ,661,-38.72
22/01 14:54:29,-32,0,0,                    ,661,-38.72
22/01 14:54:30,-32,0,0,                    ,661,-38.72
22/01 14:54:31,-32,0,0,                    ,661,-38.72
22/01 14:54:32,-32,0,0,                    ,661,-38.72
22/01 14:54:33,-32,0,0,                    ,661,-38.72
22/01 14:54:34,-32,0,0,                    ,661,-38.72
22/01 14:54:35,-32,0,0,                    ,661,-38.72
22/01 14:54:36,-32,0,0,                    ,661,-38.72
22/01 14:54:37,-32,0,0,                    ,661,-38.72
22/01 14:54:38,-32,0,0,                    ,661,-38.72
22/01 14:54:39,-32,0,0,                    ,661,-38.72
22/01 14:54:40,-32,0,0,                    ,661,-38.72
22/01 14:54:41,-32,0,0,                    ,661,-38.72
22/01 14:54:42,-32,0,0,                    ,661,-38.72
22/01 14:54:43,-32,0,0,                    ,661,-38.72
22/01 14:54:44,-32,0,0,                    ,661,-38.72
22/01 14:54:45,-32,0,0,                    ,661,-38.72
22/01 14:54:46,-32,0,0,                    ,661,-38.72
22/01 14:54:47,-32,0,0,                    ,661,-38.72
22/01 14:54:48,-32,0,0,                    ,661,-38.72
22/01 14:54:49,-32,0,0,                    ,661,-38.72
22/01 14:54:50,-32,0,0,                    ,661,-38.72
22/01 14:54:51,-32,0,0,                    ,661,-38.72
22/01 14:54:52,-32,0,0,                    ,661,-38.72
22/01 14:54:53,-32,0,0,                    ,661,-38.72
22/01 14:54:54,-32,0,0,                    ,661,-38.72
22/01 14:54:55,-32,0,0,                    ,661,-38.72
22/01 14:54:56,-32,0,0,                    ,661,-38.72
22/01 14:54:57,-32,0,0,                    ,661,-38.72
22/01 14:54:58,-32,0,0,                    ,661,-38.72
22/01 14:54:59,-32,0,0,                    ,661,-38.72
22/01 14:55:00,-32,0,0,                    ,661,-38.72
22/01 14:55:01,-32,0,0,                    ,661,-38.72
22/01 14:55:02,-32,0,0,                    ,661,-38.72
22/01 14:55:03,-32,0,0,                    ,661,-38.72
22/01 14:55:04,-32,0,0,                    ,661,-38.72
22/01 14:55:05,-32,0,0,                    ,661,-38.72
22/01 14:55:06,-32,0,0,                    ,661,-38.72
22/01 14:55:07,-32,0,0,                    ,661,-38.72
22/01 14:55:08,-32,0,0,                    ,661,-38.72
22/01 14:55:09,-32,0,0,                    ,661,-38.72
22/01 14:55:10,-32,0,0,                    ,661,-38.72
22/01 14:55:11,-32,0,0,                    ,661,-38.72
22/01 14:55:12,-32,0,0,                    ,661,-38.72
22/01 14:55:13,-32,0,0,                    ,661,-38.72
22/01 14:55:14,-32,0,0,                    ,661,-38.72
22/01 14:55:15,-32,0,0,                    ,661,-38.72
22/01 14:55:16,-32,0,0,                    ,661,-38.72
22/01 14:55:17,-32,0,0,                    ,661,-38.72
22/01 14:55:18,-32,0,0,                    ,661,-38.72
22/01 14:55:19,-32,0,0,                    ,661,-38.72
22/01 14:55:20,-32,0,0,                    ,661,-38.72
22/01 14:55:21,-32,0,0,                    ,661,-38.72
22/01 14:55:22,-32,0,0,                    ,661,-38.72
22/01 14:55:23,-32,0,0,                    ,661,-38.72
22/01 14:55:24,-32,0,0,                    ,661,-38.72
22/01 14:55:25,-32,0,0,                    ,661,-38.72
22/01 14:55:26,-32,0,0,                    ,661,-38.72
22/01 14:55:27,-32,0,0,                    ,661,-38.72
22/01 14:55:28,-32,0,0,                    ,661,-38.72
22/01 14:55:29,-32,0,0,                    ,661,-38.72
22/01 14:55:30,-32,0,0,                    ,661,-38.72
22/01 14:55:31,-32,0,0,                    ,661,-38.72
22/01 14:55:32,-32,0,0,                    ,661,-38.72
22/01 14:55:34,-32,0,0,                    ,661,-38.72
22/01 14:55:35,-32,0,0,                    ,661,-38.72
22/01 14:55:36,-32,0,0,                    ,661,-38.72
22/01 14:55:37,-32,0,0,                    ,661,-38.72
22/01 14:55:38,-32,0,0,                    ,661,-38.72
22/01 14:55:39,-32,0,0,                    ,661,-38.72
22/01 14:55:40,-32,0,0,                    ,661,-38.72
22/01 14:55:41,-32,0,0,                    ,661,-38.72
22/01 14:55:42,-32,0,0,                    ,661,-38.72
22/01 14:55:43,-32,0,0,                    ,661,-38.72
22/01 14:55:44,-32,0,0,                    ,661,-38.72
22/01 14:55:45,-32,0,0,                    ,661,-38.72
22/01 14:55:46,-32,0,0,                    ,661,-38.72
22/01 14:55:47,-32,0,0,                    ,661,-38.72
22/01 14:55:48,-32,0,0,                    ,661,-38.72
22/01 14:55:49,-32,0,0,                    ,661,-38.72
22/01 14:55:50,-32,0,0,                    ,661,-38.72
22/01 14:55:51,-32,0,0,                    ,661,-38.72
22/01 14:55:52,-32,0,0,                    ,661,-38.72
22/01 14:55:53,-32,0,0,                    ,661,-38.72
22/01 14:55:54,-32,0,0,                    ,661,-38.72
22/01 14:55:55,-32,0,0,                    ,661,-38.72
22/01 14:55:56,-32,0,0,                    ,661,-38.72
22/01 14:55:57,-32,0,0,                    ,661,-38.72
22/01 14:55:58,-32,0,0,                    ,661,-38.72
22/01 14:55:59,-32,0,0,                    ,661,-38.72
22/01 14:56:00,-32,0,0,                    ,661,-38.72
22/01 14:56:01,-32,0,0,                    ,661,-38.72
22/01 14:56:02,-32,0,0,                    ,661,-38.72
22/01 14:56:03,-32,0,0,                    ,661,-38.72
22/01 14:56:04,-32,0,0,                    ,661,-38.72
22/01 14:56:05,-32,0,0,                    ,661,-38.72
22/01 14:56:06,-32,0,0,                    ,661,-38.72
22/01 14:56:07,-32,0,0,                    ,661,-38.72
22/01 14:56:08,-32,0,0,                    ,661,-38.72
22/01 14:56:09,-32,0,0,                    ,661,-38.72
22/01 14:56:10,-32,0,0,                    ,661,-38.72
22/01 14:56:11,-32,0,0,                    ,661,-38.72
22/01 14:56:12,-32,0,0,                    ,661,-38.72
22/01 14:56:13,-32,0,0,                    ,661,-38.72
22/01 14:56:14,-32,0,0,                    ,661,-38.72
22/01 14:56:15,-32,0,0,                    ,661,-38.72
